it,alpha_cvar,alpha_pow,ent_cvar,ent_pow,pstd_a_steer,pstd_a_thr,qspread_a,pstd_b_steer,pstd_b_thr,qspread_b,v_cap,k_slip,mu_min,mu_max,r_a,r_b,term,off_a,off_b,crash_a,crash_b,flip_a,flip_b,spun_a,spun_b,obs_a,obs_b
832000,0.5379,0.5379,-7.1253,-6.7934,0.0230,0.0129,0.8253,0.0139,0.0194,0.8433,10.00,0.200,0.690,0.800,0.0331,0.0534,0.0103,0.00293,0.00366,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00244,0.00122
832200,0.5379,0.5379,-7.0356,-6.7136,0.0106,0.0074,1.0806,0.0096,0.0206,0.7803,10.00,0.200,0.690,0.800,0.0384,0.0619,0.0110,0.00391,0.00391,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00171,0.00146
832400,0.5379,0.5379,-7.0356,-6.7136,0.0124,0.0132,0.9948,0.0122,0.0165,0.8500,10.00,0.200,0.690,0.800,0.0582,0.0270,0.0095,0.00122,0.00366,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00098,0.00366
832600,0.5379,0.5379,-7.1788,-7.0127,0.0162,0.0199,0.7995,0.0149,0.0207,0.8706,10.00,0.200,0.690,0.800,0.0558,0.0354,0.0122,0.00244,0.00513,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00098,0.00366
832800,0.5379,0.5379,-7.1788,-7.0127,0.0228,0.0121,0.7710,0.0134,0.0155,0.6647,10.00,0.200,0.690,0.800,0.0495,0.0580,0.0066,0.00171,0.00146,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00220
833000,0.5379,0.5379,-7.1788,-7.0127,0.0088,0.0093,0.8444,0.0164,0.0137,0.7898,10.00,0.200,0.690,0.800,0.0394,0.0547,0.0107,0.00366,0.00415,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00195,0.00098
833200,0.5379,0.5379,-7.1264,-6.6830,0.0124,0.0104,0.8455,0.0153,0.0233,0.6340,10.00,0.200,0.690,0.800,0.0424,0.0401,0.0127,0.00293,0.00391,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00293,0.00293
833400,0.5379,0.5379,-7.1264,-6.6830,0.0149,0.0125,0.8132,0.0159,0.0124,0.7211,10.00,0.200,0.690,0.800,0.0549,0.0692,0.0061,0.00269,0.00244,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00073,0.00024
833600,0.5379,0.5379,-7.1603,-6.8422,0.0134,0.0112,0.7459,0.0194,0.0137,0.8648,10.00,0.200,0.690,0.800,0.0498,0.0517,0.0103,0.00171,0.00317,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00293,0.00244
833800,0.5379,0.5379,-7.1603,-6.8422,0.0121,0.0117,0.9248,0.0149,0.0165,0.7276,10.00,0.200,0.690,0.800,0.0616,0.0636,0.0073,0.00146,0.00269,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00171
834000,0.5379,0.5379,-7.1603,-6.8422,0.0168,0.0171,0.8726,0.0105,0.0171,0.9326,10.00,0.200,0.690,0.800,0.0509,0.0593,0.0095,0.00293,0.00220,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00220,0.00220
834200,0.5379,0.5379,-7.1756,-7.0333,0.0106,0.0151,0.9531,0.0143,0.0116,0.8526,10.00,0.200,0.690,0.800,0.0531,0.0711,0.0083,0.00317,0.00220,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00171,0.00122
834400,0.5379,0.5379,-7.1756,-7.0333,0.0277,0.0168,0.8235,0.0148,0.0261,0.8055,10.00,0.200,0.690,0.800,0.0649,0.0556,0.0078,0.00122,0.00342,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00195
834600,0.5379,0.5379,-6.9028,-6.8302,0.0164,0.0181,0.8329,0.0150,0.0161,0.7312,10.00,0.200,0.690,0.800,0.0492,0.0466,0.0090,0.00171,0.00415,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00171
834800,0.5379,0.5379,-6.9028,-6.8302,0.0175,0.0157,0.9270,0.0190,0.0136,0.8651,10.00,0.200,0.690,0.800,0.0507,0.0583,0.0090,0.00293,0.00317,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00146
835000,0.5379,0.5379,-6.9028,-6.8302,0.0196,0.0106,0.7238,0.0260,0.0193,0.6323,10.00,0.200,0.690,0.800,0.0531,0.0651,0.0078,0.00269,0.00269,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00098
835200,0.5379,0.5379,-7.0535,-6.8595,0.0144,0.0093,0.8449,0.0130,0.0087,0.7839,10.00,0.200,0.690,0.800,0.0480,0.0430,0.0125,0.00269,0.00537,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00195,0.00244
835400,0.5379,0.5379,-7.0535,-6.8595,0.0145,0.0136,0.7205,0.0158,0.0205,0.8172,10.00,0.200,0.690,0.800,0.0518,0.0482,0.0110,0.00293,0.00415,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00171,0.00220
835600,0.5379,0.5379,-6.9588,-6.8014,0.0119,0.0118,0.8535,0.0160,0.0124,0.8837,10.00,0.200,0.690,0.800,0.0469,0.0417,0.0088,0.00317,0.00171,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00269
835800,0.5379,0.5379,-6.9588,-6.8014,0.0140,0.0162,0.8806,0.0150,0.0129,0.8518,10.00,0.200,0.690,0.800,0.0643,0.0548,0.0078,0.00049,0.00391,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00220
836000,0.5379,0.5379,-6.9588,-6.8014,0.0088,0.0101,0.9814,0.0162,0.0198,0.9565,10.00,0.200,0.690,0.800,0.0610,0.0516,0.0090,0.00220,0.00366,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00098,0.00220
836200,0.5379,0.5379,-6.9261,-6.7429,0.0116,0.0138,0.9051,0.0139,0.0137,0.7505,10.00,0.200,0.690,0.800,0.0405,0.0376,0.0115,0.00244,0.00415,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00244,0.00269
836400,0.5379,0.5379,-6.9261,-6.7429,0.0108,0.0097,1.0183,0.0148,0.0171,0.8253,10.00,0.200,0.690,0.800,0.0487,0.0434,0.0100,0.00269,0.00415,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00073,0.00220
836600,0.5379,0.5379,-7.0369,-6.8126,0.0177,0.0115,0.9004,0.0087,0.0174,0.8230,10.00,0.200,0.690,0.800,0.0508,0.0513,0.0107,0.00269,0.00464,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00195
836800,0.5379,0.5379,-7.0369,-6.8126,0.0066,0.0134,0.9115,0.0160,0.0136,0.8943,10.00,0.200,0.690,0.800,0.0476,0.0614,0.0085,0.00293,0.00195,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00220
837000,0.5379,0.5379,-7.0369,-6.8126,0.0125,0.0108,0.9694,0.0173,0.0132,0.8340,10.00,0.200,0.690,0.800,0.0598,0.0513,0.0098,0.00195,0.00439,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00098,0.00244
837200,0.5379,0.5379,-7.0295,-6.8015,0.0166,0.0141,0.7971,0.0152,0.0124,0.8342,10.00,0.200,0.690,0.800,0.0602,0.0484,0.0081,0.00171,0.00293,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00146,0.00171
837400,0.5379,0.5379,-7.0295,-6.8015,0.0139,0.0166,0.7495,0.0184,0.0193,0.7240,10.00,0.200,0.690,0.800,0.0533,0.0528,0.0105,0.00293,0.00220,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00171,0.00366
837600,0.5379,0.5379,-6.9972,-6.8456,0.0141,0.0187,0.7755,0.0160,0.0176,0.9968,10.00,0.200,0.690,0.800,0.0461,0.0500,0.0100,0.00342,0.00195,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00317
837800,0.5379,0.5379,-6.9972,-6.8456,0.0148,0.0134,0.9842,0.0167,0.0120,0.9109,10.00,0.200,0.690,0.800,0.0580,0.0521,0.0078,0.00220,0.00244,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00195
838000,0.5379,0.5379,-6.9972,-6.8456,0.0184,0.0165,0.9192,0.0096,0.0115,1.1750,10.00,0.200,0.690,0.800,0.0470,0.0398,0.0125,0.00195,0.00415,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00293,0.00342
838200,0.5379,0.5379,-7.0403,-6.7011,0.0150,0.0128,0.7617,0.0171,0.0109,0.6859,10.00,0.200,0.690,0.800,0.0437,0.0527,0.0095,0.00366,0.00220,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00220
838400,0.5379,0.5379,-7.0403,-6.7011,0.0140,0.0159,0.8353,0.0104,0.0155,0.7684,10.00,0.200,0.690,0.800,0.0439,0.0265,0.0129,0.00269,0.00488,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00171,0.00366
838600,0.5379,0.5379,-7.1065,-6.7938,0.0142,0.0279,0.7780,0.0209,0.0161,0.9675,10.00,0.200,0.690,0.800,0.0530,0.0411,0.0098,0.00269,0.00366,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00195
838800,0.5379,0.5379,-7.1065,-6.7938,0.0167,0.0125,1.0265,0.0128,0.0163,0.6672,10.00,0.200,0.690,0.800,0.0522,0.0390,0.0105,0.00269,0.00488,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00073,0.00220
839000,0.5379,0.5379,-7.1065,-6.7938,0.0299,0.0044,0.4247,0.0301,0.0235,0.3860,10.00,0.200,0.690,0.800,0.0506,0.0578,0.0095,0.00244,0.00342,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00171,0.00220
839200,0.5379,0.5379,-7.0957,-6.8767,0.0196,0.0136,0.7934,0.0114,0.0127,0.9031,10.00,0.200,0.690,0.800,0.0113,0.0521,0.0127,0.00366,0.00342,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00366,0.00220
839400,0.5379,0.5379,-7.0957,-6.8767,0.0175,0.0100,0.9060,0.0171,0.0176,0.5996,10.00,0.200,0.690,0.800,0.0521,0.0693,0.0078,0.00269,0.00171,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00220
839600,0.5379,0.5379,-7.0118,-6.7831,0.0107,0.0128,0.8294,0.0156,0.0132,0.7686,10.00,0.200,0.690,0.800,0.0426,0.0601,0.0083,0.00317,0.00269,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00049,0.00195
839800,0.5379,0.5379,-7.0118,-6.7831,0.0126,0.0215,0.8567,0.0191,0.0124,0.8510,10.00,0.200,0.690,0.800,0.0490,0.0610,0.0088,0.00220,0.00220,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00195,0.00244
840000,0.5379,0.5379,-7.0118,-6.7831,0.0137,0.0118,0.8386,0.0137,0.0142,0.8625,10.00,0.200,0.690,0.800,0.0404,0.0435,0.0095,0.00415,0.00098,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00342
840200,0.5379,0.5379,-7.0236,-6.6639,0.0143,0.0120,0.7192,0.0174,0.0124,0.8918,10.00,0.200,0.690,0.800,0.0410,0.0434,0.0115,0.00269,0.00269,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00317,0.00269
840400,0.5379,0.5379,-7.0236,-6.6639,0.0134,0.0104,0.7859,0.0114,0.0111,0.8018,10.00,0.200,0.690,0.800,0.0442,0.0432,0.0105,0.00269,0.00317,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00342
840600,0.5379,0.5379,-7.0877,-6.7916,0.0220,0.0138,0.6628,0.0168,0.0165,0.7578,10.00,0.200,0.690,0.800,0.0453,0.0508,0.0115,0.00293,0.00391,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00171,0.00293
840800,0.5379,0.5379,-7.0877,-6.7916,0.0197,0.0001,0.5305,0.0135,0.0158,0.3856,10.00,0.200,0.690,0.800,-0.0708,-0.0670,0.0000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
841000,0.5379,0.5379,-7.0877,-6.7916,0.0145,0.0188,0.6762,0.0226,0.0218,0.7585,10.00,0.200,0.690,0.800,0.0576,0.0508,0.0083,0.00293,0.00293,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00049,0.00195
841200,0.5379,0.5379,-7.1648,-6.6506,0.0175,0.0170,0.9318,0.0153,0.0103,0.7049,10.00,0.200,0.690,0.800,0.0486,0.0377,0.0132,0.00293,0.00439,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00195,0.00415
841400,0.5379,0.5379,-7.1648,-6.6506,0.0123,0.0114,0.9230,0.0153,0.0150,0.8913,10.00,0.200,0.690,0.800,0.0553,0.0373,0.0107,0.00220,0.00415,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00220,0.00244
841600,0.5379,0.5379,-7.2102,-6.8610,0.0154,0.0200,0.8691,0.0229,0.0202,0.6333,10.00,0.200,0.690,0.800,0.0502,0.0558,0.0090,0.00269,0.00317,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00195,0.00122
841800,0.5379,0.5379,-7.2102,-6.8610,0.0094,0.0124,0.8839,0.0171,0.0176,0.6966,10.00,0.200,0.690,0.800,0.0581,0.0618,0.0061,0.00220,0.00171,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00073,0.00171
842000,0.5379,0.5379,-7.2102,-6.8610,0.0139,0.0140,0.8855,0.0164,0.0146,0.7275,10.00,0.200,0.690,0.800,0.0470,0.0584,0.0105,0.00366,0.00342,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00195
842200,0.5379,0.5379,-7.0490,-6.8799,0.0113,0.0084,0.9691,0.0119,0.0197,0.5781,10.00,0.200,0.690,0.800,0.0482,0.0622,0.0088,0.00293,0.00220,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00171,0.00195
842400,0.5379,0.5379,-7.0490,-6.8799,0.0104,0.0148,0.8187,0.0174,0.0144,1.0662,10.00,0.200,0.690,0.800,0.0501,0.0654,0.0073,0.00146,0.00146,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00293,0.00146
842600,0.5379,0.5379,-7.0428,-6.9074,0.0172,0.0023,0.5587,0.0226,0.0119,0.4294,10.00,0.200,0.690,0.800,-0.0190,-0.0207,0.0000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
842800,0.5379,0.5379,-7.0428,-6.9074,0.0154,0.0129,0.8300,0.0134,0.0175,0.7181,10.00,0.200,0.690,0.800,0.0363,0.0262,0.0149,0.00366,0.00586,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00220,0.00317
